Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
214155,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,rego park and forest hills (cd6),Annual Average 2014,2013-12-01,8.95,,Annual Average
547609,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2017,2017-01-01,9.36,,Annual Average
742446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2021,2021-01-01,6.8,,Annual Average
547687,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2017,2017-01-01,8.38,,Annual Average
742482,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2021,2021-01-01,7.06,,Annual Average
742488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,crown heights and prospect heights (cd8),Annual Average 2021,2021-01-01,6.72,,Annual Average
212931,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2014,2013-12-01,9.63,,Annual Average
212924,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,crotona -tremont,Annual Average 2014,2013-12-01,9.82,,Annual Average
214157,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,hillcrest and fresh meadows (cd8),Annual Average 2014,2013-12-01,8.44,,Annual Average
741219,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,crown heights and prospect heights (cd8),Annual Average 2021,2021-01-01,17.46,,Annual Average
547747,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,hillcrest and fresh meadows (cd8),Annual Average 2017,2017-01-01,7.05,,Annual Average
742542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,hillcrest and fresh meadows (cd8),Annual Average 2021,2021-01-01,6.29,,Annual Average
412675,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2016,2015-12-31,28.4,,Annual Average
602948,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2018,2018-01-01,26.65,,Annual Average
179422,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,staten island,Annual Average 2009,2008-12-01,16.84,,Annual Average
176698,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,Annual Average 2013,2012-12-01,26.5,,Annual Average
740958,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,Annual Average 2021,2021-01-01,19.17,,Annual Average
176718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,south beach - tottenville,Annual Average 2013,2012-12-01,11.51,,Annual Average
167800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Annual Average 2013,2012-12-01,12.54,,Annual Average
212070,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,sunset park,Annual Average 2014,2013-12-01,9.63,,Annual Average
178577,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,east new york,Annual Average 2013,2012-12-01,8.69,,Annual Average
547399,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,east new york,Annual Average 2017,2017-01-01,7.52,,Annual Average
547618,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,upper west side (cd7),Annual Average 2017,2017-01-01,8.33,,Annual Average
214145,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2014,2013-12-01,8.88,,Annual Average
170418,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2013,2012-12-01,9.4,,Annual Average
547711,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,flatbush and midwood (cd14),Annual Average 2017,2017-01-01,7.25,,Annual Average
214149,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,flatlands and canarsie (cd18),Annual Average 2014,2013-12-01,8.46,,Annual Average
167786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Annual Average 2013,2012-12-01,16.67,,Annual Average
167771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2013,2012-12-01,22.84,,Annual Average
213617,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Annual Average 2014,2013-12-01,20.52,,Annual Average
213618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Annual Average 2014,2013-12-01,17.08,,Annual Average
214148,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,east flatbush (cd17),Annual Average 2014,2013-12-01,9.07,,Annual Average
742524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,woodside and sunnyside (cd2),Annual Average 2021,2021-01-01,7.61,,Annual Average
742395,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2021,2021-01-01,7.66,,Annual Average
170401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Annual Average 2013,2012-12-01,10.9,,Annual Average
212932,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,borough park,Annual Average 2014,2013-12-01,8.87,,Annual Average
211437,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,manhattan,Annual Average 2014,2013-12-01,10.85,,Annual Average
741201,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2021,2021-01-01,18.8,,Annual Average
213619,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,long island city and astoria (cd1),Annual Average 2014,2013-12-01,21.21,,Annual Average
741078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,long island city - astoria,Annual Average 2021,2021-01-01,19.0,,Annual Average
172748,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,south bronx,Annual Average 2013,2012-12-01,22.49,,Annual Average
549986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,south bronx,Annual Average 2017,2017-01-01,20.97,,Annual Average
741120,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,south bronx,Annual Average 2021,2021-01-01,18.12,,Annual Average
167799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,queens village (cd13),Annual Average 2013,2012-12-01,16.87,,Annual Average
741234,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,coney island (cd13),Annual Average 2021,2021-01-01,14.09,,Annual Average
212071,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2014,2013-12-01,8.87,,Annual Average
214146,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,sheepshead bay (cd15),Annual Average 2014,2013-12-01,8.39,,Annual Average
547708,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,coney island (cd13),Annual Average 2017,2017-01-01,6.79,,Annual Average
742503,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,coney island (cd13),Annual Average 2021,2021-01-01,6.26,,Annual Average
547714,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,sheepshead bay (cd15),Annual Average 2017,2017-01-01,6.85,,Annual Average
742509,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,sheepshead bay (cd15),Annual Average 2021,2021-01-01,6.27,,Annual Average
212938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,washington heights,Annual Average 2014,2013-12-01,9.49,,Annual Average
170423,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,williamsbridge and baychester (cd12),Annual Average 2013,2012-12-01,8.66,,Annual Average
170453,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,jamaica and hollis (cd12),Annual Average 2013,2012-12-01,8.26,,Annual Average
547759,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,jamaica and hollis (cd12),Annual Average 2017,2017-01-01,7.08,,Annual Average
742554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,jamaica and hollis (cd12),Annual Average 2021,2021-01-01,6.33,,Annual Average
214159,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,south ozone park and howard beach (cd10),Annual Average 2014,2013-12-01,8.22,,Annual Average
412681,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2016,2015-12-31,24.91,,Annual Average
412723,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,throgs neck and co-op city (cd10),Annual Average 2016,2015-12-31,17.23,,Annual Average
643618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,williamsbridge and baychester (cd12),Annual Average 2019,2019-01-01,14.19,,Annual Average
643339,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,Annual Average 2019,2019-01-01,21.4,,Annual Average
167589,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,throgs neck and co-op city (cd10),Annual Average 2010,2009-12-01,19.76,,Annual Average
172592,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2009,2008-12-01,19.9,,Annual Average
336655,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2015,2015-01-01,17.08,,Annual Average
667387,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,coney island - sheepshead bay,Annual Average 2020,2020-01-01,13.78,,Annual Average
172605,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,rockaways,Annual Average 2009,2008-12-01,14.68,,Annual Average
172673,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,rockaways,Annual Average 2011,2010-12-01,14.27,,Annual Average
667465,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,rockaways,Annual Average 2020,2020-01-01,10.55,,Annual Average
740982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,west queens,Annual Average 2021,2021-01-01,18.56,,Annual Average
741012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,stapleton - st. george,Annual Average 2021,2021-01-01,14.28,,Annual Average
550016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2017,2017-01-01,22.44,,Annual Average
741150,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2021,2021-01-01,17.96,,Annual Average
550022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Annual Average 2017,2017-01-01,22.33,,Annual Average
741228,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,bensonhurst (cd11),Annual Average 2021,2021-01-01,16.4,,Annual Average
336745,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2015,2015-01-01,22.95,,Annual Average
667579,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,east harlem (cd11),Annual Average 2020,2020-01-01,18.78,,Annual Average
336823,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,bensonhurst (cd11),Annual Average 2015,2015-01-01,19.1,,Annual Average
336781,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Annual Average 2015,2015-01-01,20.12,,Annual Average
667651,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2020,2020-01-01,16.8,,Annual Average
667819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,kew gardens and woodhaven (cd9),Annual Average 2020,2020-01-01,15.47,,Annual Average
667831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,bayside and little neck (cd11),Annual Average 2020,2020-01-01,13.45,,Annual Average
176548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,stapleton - st. george,Annual Average 2009,2008-12-01,18.41,,Annual Average
336577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,west queens,Annual Average 2015,2015-01-01,21.11,,Annual Average
213627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,kew gardens and woodhaven (cd9),Annual Average 2014,2013-12-01,20.09,,Annual Average
176716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,stapleton - st. george,Annual Average 2013,2012-12-01,15.4,,Annual Average
167795,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,kew gardens and woodhaven (cd9),Annual Average 2013,2012-12-01,20.57,,Annual Average
550142,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,kew gardens and woodhaven (cd9),Annual Average 2017,2017-01-01,18.76,,Annual Average
170410,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,east harlem (cd11),Annual Average 2013,2012-12-01,9.71,,Annual Average
547630,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,east harlem (cd11),Annual Average 2017,2017-01-01,8.09,,Annual Average
214158,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,kew gardens and woodhaven (cd9),Annual Average 2014,2013-12-01,8.65,,Annual Average
214130,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,morris park and bronxdale (cd11),Annual Average 2014,2013-12-01,8.92,,Annual Average
214160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,bayside and little neck (cd11),Annual Average 2014,2013-12-01,8.29,,Annual Average
742497,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,bensonhurst (cd11),Annual Average 2021,2021-01-01,6.37,,Annual Average
742455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,parkchester and soundview (cd9),Annual Average 2021,2021-01-01,6.69,,Annual Average
170422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,morris park and bronxdale (cd11),Annual Average 2013,2012-12-01,8.71,,Annual Average
170450,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,kew gardens and woodhaven (cd9),Annual Average 2013,2012-12-01,8.38,,Annual Average
547750,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,kew gardens and woodhaven (cd9),Annual Average 2017,2017-01-01,7.16,,Annual Average
547756,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,bayside and little neck (cd11),Annual Average 2017,2017-01-01,7.01,,Annual Average
741276,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,kew gardens and woodhaven (cd9),Annual Average 2021,2021-01-01,15.81,,Annual Average
602990,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Annual Average 2018,2018-01-01,15.77,,Annual Average
167558,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,hillcrest and fresh meadows (cd8),Annual Average 2009,2008-12-01,22.39,,Annual Average
167676,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,hillcrest and fresh meadows (cd8),Annual Average 2011,2010-12-01,21.67,,Annual Average
336814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,crown heights and prospect heights (cd8),Annual Average 2015,2015-01-01,21.29,,Annual Average
667705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,crown heights and prospect heights (cd8),Annual Average 2020,2020-01-01,17.34,,Annual Average
643600,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2019,2019-01-01,17.07,,Annual Average
643351,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Annual Average 2019,2019-01-01,18.46,,Annual Average
547393,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,downtown - heights - slope,Annual Average 2017,2017-01-01,8.35,,Annual Average
214147,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,brownsville (cd16),Annual Average 2014,2013-12-01,9.21,,Annual Average
214154,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,ridgewood and maspeth (cd5),Annual Average 2014,2013-12-01,9.16,,Annual Average
170439,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,brownsville (cd16),Annual Average 2013,2012-12-01,8.82,,Annual Average
212928,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,downtown - heights - slope,Annual Average 2014,2013-12-01,9.99,,Annual Average
550076,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2017,2017-01-01,17.92,,Annual Average
213616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,brownsville (cd16),Annual Average 2014,2013-12-01,20.91,,Annual Average
170456,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,st. george and stapleton (cd1),Annual Average 2013,2012-12-01,8.11,,Annual Average
602933,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2018,2018-01-01,25.32,,Annual Average
603062,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,woodside and sunnyside (cd2),Annual Average 2018,2018-01-01,21.13,,Annual Average
412828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,st. george and stapleton (cd1),Annual Average 2016,2015-12-31,16.86,,Annual Average
603059,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,long island city and astoria (cd1),Annual Average 2018,2018-01-01,19.5,,Annual Average
603008,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2018,2018-01-01,21.09,,Annual Average
667861,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,south beach and willowbrook (cd2),Annual Average 2020,2020-01-01,11.49,,Annual Average
667771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,long island city and astoria (cd1),Annual Average 2020,2020-01-01,17.63,,Annual Average
336796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2015,2015-01-01,22.4,,Annual Average
643717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,st. george and stapleton (cd1),Annual Average 2019,2019-01-01,15.05,,Annual Average
170440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,east flatbush (cd17),Annual Average 2013,2012-12-01,8.69,,Annual Average
547720,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,east flatbush (cd17),Annual Average 2017,2017-01-01,7.49,,Annual Average
170441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,flatlands and canarsie (cd18),Annual Average 2013,2012-12-01,8.16,,Annual Average
412702,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Annual Average 2016,2015-12-31,20.07,,Annual Average
602975,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Annual Average 2018,2018-01-01,19.82,,Annual Average
412780,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Annual Average 2016,2015-12-31,18.94,,Annual Average
412738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2016,2015-12-31,20.79,,Annual Average
167667,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,east flatbush (cd17),Annual Average 2011,2010-12-01,23.62,,Annual Average
167668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Annual Average 2011,2010-12-01,19.24,,Annual Average
167550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,flatlands and canarsie (cd18),Annual Average 2009,2008-12-01,20.26,,Annual Average
167535,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2009,2008-12-01,27.55,,Annual Average
167653,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2011,2010-12-01,25.92,,Annual Average
336799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2015,2015-01-01,21.26,,Annual Average
667681,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Annual Average 2020,2020-01-01,17.47,,Annual Average
643336,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Annual Average 2019,2019-01-01,18.75,,Annual Average
643675,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,long island city and astoria (cd1),Annual Average 2019,2019-01-01,18.4,,Annual Average
167581,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2010,2009-12-01,23.88,,Annual Average
167569,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Annual Average 2010,2009-12-01,31.83,,Annual Average
167624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,st. george and stapleton (cd1),Annual Average 2010,2009-12-01,19.33,,Annual Average
643627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Annual Average 2019,2019-01-01,18.35,,Annual Average
643630,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Annual Average 2019,2019-01-01,18.16,,Annual Average
167582,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Annual Average 2010,2009-12-01,25.0,,Annual Average
547690,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2017,2017-01-01,8.17,,Annual Average
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,pelham - throgs neck,Annual Average 2014,2013-12-01,8.97,,Annual Average
214163,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,rockaway and broad channel (cd14),Annual Average 2014,2013-12-01,7.69,,Annual Average
741216,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Annual Average 2021,2021-01-01,18.06,,Annual Average
742539,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,flushing and whitestone (cd7),Annual Average 2021,2021-01-01,6.47,,Annual Average
412714,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2016,2015-12-31,19.15,,Annual Average
